"000","000","Twin Diamonds","Three Stone Ring White/Yellow Gold 18 Karat with   1.84 ct. FIRST CLASS  BURMESE Certified Natural Ruby Radiant Cut","Material:White/Yellow Gold 18 Karat , Brand:Twin-diamonds Original , Report:AIGS - Asian Institute of Gemological sciences , Setting:Combined setting","9520.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5723,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15226_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring White Gold 18 Karat with   1.68 ct. TOP OF THE LINECeylon Natural Sapphire Emerald Cut","Material:White Gold 18 Karat , Weight:6.00 Gr. , Brand:Twin-diamonds Original","3000.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5748,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15231_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Sapphire Three Stone Ring Platinum 2.50+ ct. Extra Fine Quality Sapphire Emerald Cut","Material:Platinum , Weight:7.20 Gr. , Brand:Twin-diamonds Original","7340.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5772,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15235_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring Platinum with   4.40 ct. Top of the LineBurmese Not treated Natural Sapphire Cushion Cut","Material:Platinum , Weight:9.00 Gr. , Report:AIGS - Asian Institute of Gemological sciences , Note:<B>EXTRA DISCOUNT !</B> <br><br><br>Ring face-up: 19x11.9 mm.","14740.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5773,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15236_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring Platinum with   3.28 ct. KASHMIRNot treated in Any way Natural Sapphire Cushion Cut","Material:Platinum , Weight:9.30 Gr. , Brand:Twin-diamonds Original , Report:AIGS - Asian Institute of Gemological sciences","17502.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5774,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15237_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Multi Stone Ring Yellow Gold  14 Karat with   Approx. 1.45 ct. Extra Fine Burmese Natural Ruby Oval Cut","Material:Yellow Gold  14 Karat , Weight:6.13 Gr. , Brand:Twin-diamonds Original , Report:AIGS - Asian Institute of Gemological sciences","2440.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5776,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15239_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring White Gold 18 Karat with   2.88 ct. Top of the line Zambian Natural Emerald Oval Cut","Material:White Gold 18 Karat , Weight:5.30 Gr. , Brand:Twin-diamonds Original , Note:Size of center stone: 10x8 mm.<br> Ring face-up: 18x11 mm.","5978.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5786,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15242_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring Yellow Gold  18  Karat with   2.09 ct. Extra FineBurmese Not treated Natural Ruby Emerald Cut","Size:7.50 , Material:Yellow Gold  18  Karat , Weight:4.00 Gr. , Brand:Twin-diamonds Original","13200.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5787,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15243_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Multi Stone Ring White Gold14 Karat with   3.40 ct. Natural Orange - Not Heated Natural Sapphire Oval Cut","Material:White Gold14 Karat , Weight:5.12 Gr. , Report:AIGS - Asian Institute of Gemological sciences","2144.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5788,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15244_pih.jpg","Jewelry","0"
"000","000","Twin Diamonds","Three Stone Ring White Gold 18 Karat with   2 ct. Fine to Finest Ceylon Natural Sapphire Emerald Cut","Material:","6670.00",Y,New,http://www.twin-diamonds.com/catalog/myitemv3.aspx?id=5790,"http://www.twin-diamonds.com/precious-stones/jewelry/01-99-15246_pih.jpg","Jewelry","0"
